set,record_id,force_p1_N,force_p2_N,force_p3_N,ssim_mean,ssim_std,ssim_min,ssim_tend,ssim_slope,ssim_auc,mean_mean,mean_std,std_mean,std_std,min_mean,min_std,max_mean,max_std,p10_mean,p10_std,p25_mean,p25_std,p50_mean,p50_std,p75_mean,p75_std,p90_mean,p90_std,iqr_mean,iqr_std,entropy_mean,entropy_std,energy_mean,energy_std,glcm_contrast_mean,glcm_contrast_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_corr_mean,glcm_corr_std,speckle_contrast_mean,speckle_contrast_std,ps_centroid_mean,ps_centroid_std,grain_halfmax_r_mean,grain_halfmax_r_std
A,72,1.22,0.92,1.07,0.9977404287000977,0.0006976048225973146,0.9972040293046248,0.9973671384309947,-4.96765646027742e-05,0.9976907897255766,112.27752380371093,0.07137187246966052,52.57454433441162,0.049075762755103725,61.0,0.0,255.0,0.0,65.0,0.0,69.0,0.0,97.775,0.4023369234857771,132.0,0.0,197.425,0.48153400710645555,63.0,0.0,6.745133922797909,0.0013133338602946915,0.01674711660016328,3.4177111384299036e-05,1.662299325980392,0.0056644359245481566,0.7810519826516439,0.0007222214000475606,0.24792983143184294,0.0003057249956396744,0.9799058996176754,4.331813476061759e-05,0.46825521270625325,0.0001766498886905926,6.856094044892652,0.0025645134594182,14.0,0.0
A,73,1.22,0.92,1.07,0.9983765106323059,0.0003859008157500512,0.9981830779436847,0.998210933891364,-1.8288415492581514e-05,0.998338144510523,111.72657318115235,0.03747153309953495,52.11221618652344,0.019292739932059697,61.0,0.0,255.0,0.0,65.0,0.0,69.0,0.0,97.55,0.4974937185533099,130.1,0.30000000000000004,196.0,0.0,61.1,0.3,6.737083022478069,0.0010093058921472656,0.0167438477743417,3.172948065480424e-05,1.6522863051470587,0.0025923937089232765,0.7816164794418669,0.0003968249639741269,0.24849965484649855,0.00024409914174639054,0.9796676909245562,3.630467580391686e-05,0.4664263444139752,0.00011404084234497155,6.909360500815966,0.003314426024405086,14.0,0.0
B,1,0.4,0.26,0.38,0.9977299924100645,0.0006241059370526622,0.9972451932246198,0.9973485012343961,-3.597162565525286e-05,0.9976802946096629,108.10236053466797,0.07211149653961678,55.491559982299805,0.06518812932902342,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,90.05,0.21794494717703367,129.0,0.0,206.4,0.4898979485566356,66.0,0.0,6.584898797564416,0.001020800119166563,0.023110888875089587,4.944522853976435e-05,1.5278094362745098,0.002483188727448558,0.8318482460800691,0.0003153113056125095,0.33622431709592426,0.00025181856474236703,0.983397133995361,5.2919465823878785e-05,0.5133240565752601,0.0002787959184697591,6.252888640049328,0.008093222200356442,15.9,0.30000000000000004
B,2,0.41,0.27,0.38,0.9978236689230254,0.0006465331234265559,0.9970890224784467,0.9978576469640991,-4.858913673148187e-06,0.9977655028935768,108.21691818237305,0.03937835946864455,55.72637996673584,0.02866642568221623,58.95,0.21794494717703367,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,129.0,0.0,208.1,0.30000000000000004,66.0,0.0,6.5789984289189025,0.001398916279744983,0.02316738963127136,5.9065031347521846e-05,1.5260738357843138,0.0038894743223890447,0.8325070252589901,0.00044295788399955244,0.33655130581794374,0.000292039030868297,0.9835524586301228,4.034545965818305e-05,0.5149506992192749,0.00011557319612408948,6.212442022764599,0.003718604893429518,16.0,0.0
B,3,0.41,0.27,0.39,0.9979216374397664,0.0005347538874704393,0.9976040233242979,0.9979882540508731,-1.3912596229890334e-05,0.9978651906194417,107.86174240112305,0.04657016375931616,55.53065299987793,0.039251696803930855,58.9,0.3,255.0,0.0,61.0,0.0,63.0,0.0,90.25,0.4330127018922193,128.0,0.0,207.95,0.2179449471770337,65.0,0.0,6.571349606914626,0.0007184430823577735,0.023216062295250594,4.4679266467861404e-05,1.492781862745098,0.0018310124131068904,0.8346870380493039,0.0002748158933251482,0.3371815462490547,0.00024260024247150822,0.9837997551961379,2.940651145609929e-05,0.5148317302840234,0.00017387941678932071,6.206518371823452,0.006164681707665259,16.0,0.0
B,4,0.42,0.27,0.39,0.9980486094734143,0.0005298192261502338,0.997415315964727,0.998121602301173,-2.537606908574214e-05,0.9979953362272211,108.12405929565429,0.11292091893274528,55.72474975585938,0.09237352552243552,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,128.5,0.5,208.8,0.5787918451395113,65.5,0.5,6.572760691146337,0.0015686394111590729,0.023213612753897904,6.002860034575254e-05,1.4941505821078431,0.0027038192190065972,0.8338302814562144,0.0002519929707394533,0.3369199111692188,0.0002850313227059718,0.9838932959040063,6.643259452938708e-05,0.5153775728457213,0.00033297165851053743,6.17117088664524,0.012667625829062112,16.0,0.0
B,5,0.42,0.28,0.39,0.9979794420434566,0.0005841556773393874,0.9973750164534902,0.9973750164534902,-1.0070260085957972e-05,0.9979421754022045,108.41756134033203,0.05991591802474632,56.02943058013916,0.04964783497913145,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,129.0,0.0,209.9,0.30000000000000004,66.0,0.0,6.571003143754952,0.0009400138999384858,0.023219777294434606,4.2899083309838754e-05,1.4740448835784312,0.004750968705110031,0.8348547286701361,0.00019592498327527396,0.33678451378055996,0.00025755516144269073,0.9842845994878815,7.333493197376453e-05,0.5167928612897822,0.00020937553304424704,6.119273906594402,0.011708328228006522,16.0,0.0
B,6,0.43,0.28,0.39,0.9984004577201606,0.00039687228382398796,0.9978259020327938,0.9978259020327938,-2.017877977978255e-05,0.9983734843887534,108.03818969726562,0.041274193943997714,55.90164852142334,0.03944042844527215,58.6,0.4898979485566357,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,128.1,0.30000000000000004,208.75,0.4031128874149275,65.1,0.30000000000000004,6.565770518775335,0.0008821349837611178,0.023340764921158552,4.0697388137986575e-05,1.4667784926470586,0.0024193690449548963,0.8352006932443261,0.00019889024250224107,0.3402359761545038,0.00019616316430224736,0.9842722331628633,1.8434329909659084e-05,0.5174248306852138,0.00017842291955114423,6.123756763290592,0.0033857484762370937,16.0,0.0
B,7,0.44,0.29,0.4,0.9979052107804174,0.0005955506485267772,0.997281468731358,0.9977589305233537,-8.338230840702953e-06,0.9978539342287458,107.80277099609376,0.033528882846797003,55.75073413848877,0.034645310919150636,58.6,0.4898979485566357,255.0,0.0,61.0,0.0,63.0,0.0,90.05,0.21794494717703367,128.0,0.0,208.0,0.0,65.0,0.0,6.565884378111862,0.0007651772826745522,0.02331870140042156,4.5598372106695045e-05,1.4741597732843137,0.0025671216904660458,0.8351004492417944,0.0002639070699201718,0.339914427493451,0.00024857686790068364,0.984104087794436,2.6377360657461115e-05,0.517154892229174,0.00020421883749313524,6.158847307894616,0.005340406950958071,16.0,0.0
B,8,0.45,0.29,0.4,0.998166419832544,0.0005182950500292684,0.9976937908652594,0.9976937908652594,-2.9507630740210323e-05,0.9981306053272503,107.75111083984375,0.05941371142015932,55.66914749145508,0.04502280478680456,58.6,0.48989794855663565,255.0,0.0,61.0,0.0,63.0,0.0,90.0,0.0,127.4,0.4898979485566356,207.65,0.47696960070847283,64.4,0.4898979485566356,6.566998959251478,0.0017143218745472619,0.023270187247544528,5.393783280523314e-05,1.473896292892157,0.004194399855322584,0.8349215568104229,0.00023200439094162517,0.3399750787518753,0.00028624261452208966,0.9840616316041253,3.49403413899156e-05,0.516645629720631,0.0001626234518391349,6.136754280169008,0.007047467978185425,16.0,0.0
B,9,0.45,0.3,0.41,0.9980754401618034,0.00045974590898023175,0.9977896135123645,0.99779553849937,-1.7229584076137787e-05,0.9980321596834676,107.81659927368165,0.04175812094286123,55.71769905090332,0.03707953045277382,58.55,0.4974937185533099,255.0,0.0,61.0,0.0,63.0,0.0,90.0,0.0,127.0,0.0,207.1,0.30000000000000004,64.0,0.0,6.564781166063193,0.0010841740957470236,0.023246841551735998,5.418678479879552e-05,1.4673092830882353,0.002885073363740095,0.83560757386279,0.00026954201102403363,0.339838207974819,0.0002682285717865498,0.9841633294101403,3.4637955331743543e-05,0.5167821533990964,0.00018204564864815007,6.109124902646322,0.0049218295719501625,16.0,0.0
B,10,0.47,0.31,0.41,0.998220497110629,0.0004463774261867268,0.9978456329794014,0.9982086058091115,-1.3763126923758902e-05,0.9981739810161855,107.45315475463867,0.06536414765349159,55.3971529006958,0.05254106216004063,58.65,0.47696960070847294,255.0,0.0,61.0,0.0,63.0,0.0,90.0,0.0,126.4125,0.48266836440769556,205.7,0.45825756949558405,63.4125,0.48266836440769567,6.562447521858738,0.0010938731937501771,0.023267792095430194,4.665259484408896e-05,1.4766199448529411,0.0029611856832227773,0.8353890395408767,0.0002623340648970514,0.3401384225717474,0.00027529577525695667,0.9838803901994433,3.4512389273210445e-05,0.515546916821684,0.0002054489452633909,6.157249940202995,0.004847234938476454,16.0,0.0
B,11,0.47,0.31,0.42,0.9983197730922061,0.00040578388372779255,0.9978581452635564,0.9981811355461333,-1.8741972490419982e-05,0.998279204951082,107.45774765014649,0.05687005881800832,55.23384246826172,0.040761757581964896,58.45,0.4974937185533099,255.0,0.0,61.0,0.0,63.0,0.0,90.0,0.0,126.0,0.0,205.0,0.0,63.0,0.0,6.562466694106199,0.0013232143027588155,0.023229156155139208,4.918219573278666e-05,1.482158394607843,0.0014528496714064326,0.8347917286722293,0.00028955244188517515,0.3397470787639475,0.00023270109065704785,0.9837251343047491,3.226317130227625e-05,0.5140051640882735,0.00014022228047026194,6.156481420390501,0.0031784782543615706,16.0,0.0
B,12,0.48,0.32,0.42,0.998254732648016,0.000423331788027187,0.9979217578922934,0.9981247347012273,-1.228719705070884e-05,0.9982122255583793,107.51229858398438,0.02160521897106247,55.1700159072876,0.013623672382278714,58.6,0.4898979485566357,255.0,0.0,61.0,0.0,63.0,0.0,90.05,0.21794494717703367,126.0,0.0,205.05,0.21794494717703367,63.0,0.0,6.566913556530257,0.0006331578712519675,0.023111346596851944,3.500442726468179e-05,1.498481924019608,0.0017979259710042012,0.8346505930381826,0.000195884105760755,0.3389982075533301,0.0002482560435251363,0.9835006833999833,1.877595948145633e-05,0.51315075704965,0.00014060792591809486,6.20018147973655,0.00416548742652015,15.0,0.0
B,13,0.49,0.32,0.42,0.9980412750087686,0.0005443387270112462,0.9973487137259391,0.9973487137259391,-3.5406374704636635e-05,0.998007954911153,107.54014511108399,0.04812422803891103,55.15163516998291,0.03823927983384957,58.9,0.3,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,126.05,0.21794494717703367,205.325,0.4548351349665063,63.05,0.21794494717703367,6.56689791202388,0.0009933841726776484,0.02312350757420063,4.36173696913622e-05,1.4879764093137255,0.0020271695986802097,0.8345662235675521,0.00020219483585142269,0.33900020050921664,0.00024360504174929611,0.98360905809259,3.654508302046815e-05,0.5128468993259525,0.0001556731300647227,6.18263436780933,0.005096744550464553,16.0,0.0
B,14,0.49,0.32,0.42,0.9978713935843674,0.0006407942010768357,0.9973328290110967,0.9980247475462788,-1.7782702523447822e-05,0.9978113419954583,107.63937225341797,0.09632759521380069,55.12793045043945,0.07976495786135043,58.55,0.4974937185533099,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,126.65,0.47696960070847283,205.825,0.36314597615834876,63.65,0.47696960070847294,6.568560142420712,0.0017029851132837625,0.02310650807339698,4.0601056578795387e-05,1.493953737745098,0.0026775413978913486,0.8334507218500692,0.0003734886339294481,0.3389079402054066,0.00020594451172004362,0.9835275550596506,2.9108417664298356e-05,0.5121537089552509,0.00029128045651078495,6.20371220287698,0.004554386833519854,15.0,0.0
B,15,0.5,0.33,0.42,0.9981501824420593,0.00046243007406871194,0.9977870666884877,0.9980744868657857,-1.2632049872965961e-05,0.9981034950214626,107.39311981201172,0.1076220959657779,54.85147933959961,0.08095193813712723,58.55,0.4974937185533099,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,126.35,0.47696960070847283,204.1,0.30000000000000004,63.35,0.4769696007084729,6.567352818423712,0.0016661570329010728,0.023111559636890888,3.7173464014383596e-05,1.4986603860294119,0.0026414638944007507,0.834809354266327,0.0003115263668198557,0.3390905297783024,0.00028169285054555526,0.9833097615168291,5.036510535336833e-05,0.5107538975156383,0.0002638793211298988,6.239055821028435,0.009076883531089895,15.0,0.0
B,16,0.51,0.33,0.43,0.9980446975236228,0.0005957445746498093,0.9973321352803124,0.9982466088164232,-3.811045587873127e-05,0.9979879287401971,107.1476203918457,0.06788964780791087,54.53866195678711,0.05733173685238439,58.65,0.4769696007084729,255.0,0.0,61.0,0.0,63.0,0.0,91.0,0.0,126.15,0.3570714214271425,202.8,0.4000000000000001,63.15,0.3570714214271425,6.56788774610861,0.0012403798233080424,0.023121247813105584,4.424294779613285e-05,1.493926164215686,0.002195413718616029,0.8348490387021167,0.00036875458169077465,0.33919429928107137,0.0002760027903446033,0.9831717841858681,5.241381376564334e-05,0.5090047609058999,0.0002411255483568179,6.271878049795981,0.00917030629906831,15.0,0.0
B,17,0.51,0.34,0.43,0.9979599101890413,0.0006221661900961828,0.9969575782765749,0.9970553122856217,-3.415348781471699e-05,0.9979300288230272,108.2211181640625,0.06686279692733228,54.83589973449707,0.05520880980893905,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,92.0,0.0,128.0,0.0,204.75,0.4330127018922193,64.0,0.0,6.565231859909213,0.0017437062052000681,0.024117329600267114,5.580998342490681e-05,1.498602175245098,0.006470806324412032,0.8334841105517148,0.00027552212725953987,0.33073323688380574,0.00034845766569187775,0.9833667359105822,8.104589180623224e-05,0.5067023087806812,0.00027428010907014474,6.2190052168554395,0.0077708105540608375,15.25,0.4330127018922193
B,18,0.52,0.34,0.43,0.9980978927624434,0.0005515438083713687,0.9973995223041126,0.9974962752601487,-1.708768558254942e-05,0.9980636693483316,108.05586853027344,0.06969954297061358,54.46977977752685,0.050913711707239864,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,91.0,0.0,129.0,0.0,203.0,0.0,65.0,0.0,6.56905978359948,0.00113817549954071,0.024119171034544706,4.8248218641968364e-05,1.503790594362745,0.0019224265611602087,0.833147916460024,0.0002477162110802789,0.33027600849441857,0.00026640810802574236,0.9830880843583429,4.0330211512114526e-05,0.5040889685672854,0.00019318685451987552,6.270806659188038,0.007892963130980826,15.65,0.47696960070847283
B,19,0.52,0.35,0.44,0.9979827773970484,0.0005866373415747562,0.997408439382769,0.9975152678088199,-4.2916542415574506e-05,0.9979419954755819,108.11825180053711,0.016631727214884786,54.476793479919436,0.012174911828371228,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,91.0,0.0,129.0,0.0,203.0,0.0,65.0,0.0,6.5687547726843665,0.0006984459775290109,0.02414714142214507,3.878752516049299e-05,1.496773131127451,0.0039880106318856854,0.8335140782272317,0.0002417710315725147,0.33018932566369885,0.0002666370917545131,0.9831714906488903,4.27295554657982e-05,0.5038630624789144,8.066482528331266e-05,6.269152398468892,0.005094803914038454,16.0,0.0
B,20,0.53,0.35,0.44,0.9984844285527936,0.0003961422000494798,0.9978769935312631,0.9978769935312631,-2.3295232710114297e-05,0.9984605302257759,108.25667953491211,0.03824819148097003,54.490630531311034,0.027553821233308386,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,91.0,0.0,130.05,0.2179449471770337,203.0,0.0,66.05,0.21794494717703367,6.573660807397054,0.0008657655223111952,0.024112633569166063,4.4859052620327026e-05,1.5057176776960781,0.0018726724455311256,0.8317688284746165,0.0003530310685310987,0.3301226820496014,0.00021141317857160586,0.9830745538207581,3.3594676895724236e-05,0.5033465660963228,9.32130636354871e-05,6.277735585949683,0.0028358975844848073,16.0,0.0
B,21,0.54,0.35,0.45,0.9984065833582904,0.0003791780023281477,0.9981534766947371,0.9982628813550787,-1.2763841277915869e-05,0.9983684329730407,107.97383880615234,0.04777637761844206,54.174215698242186,0.038281562466951836,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.0,0.0,130.35,0.47696960070847283,201.05,0.2179449471770337,66.35,0.47696960070847283,6.570845388729505,0.0011032543057727822,0.024115110654383896,4.967126429634041e-05,1.5061833639705884,0.0017496077313226702,0.832690459951887,0.00024007229409532204,0.3302381327667201,0.00025263658612143506,0.9828708509811064,2.8650187303490695e-05,0.5017345923072135,0.0001528118432675858,6.337847007137843,0.0037709975452647417,15.9,0.3
B,22,0.54,0.36,0.45,0.9985146944381214,0.00034527474362006246,0.998276355630225,0.9983920572555712,-1.4220824713268842e-05,0.9984788347439022,108.06802825927734,0.029645603467604312,54.21845035552978,0.020358137592698437,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.0,0.0,131.0,0.0,201.0,0.0,67.0,0.0,6.574427174124692,0.000989069350847164,0.024117667693644762,7.148563046973112e-05,1.5085363051470588,0.0017489946877943152,0.8325508163424086,0.00021933547434584591,0.32975044747789595,0.00020561839869258654,0.9828735863688642,1.7693558082774595e-05,0.501706660149003,9.408643699432902e-05,6.338428386205615,0.0018309798265277438,16.0,0.0
B,23,0.55,0.37,0.46,0.998330129008768,0.00046392555482210185,0.9976852756740153,0.9984603442996421,-1.538909835934101e-05,0.9982827583171073,108.22722244262695,0.10006063391591194,54.421336555480956,0.08307621402818828,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.0,0.0,131.5125,0.4903761311483258,202.15,0.3570714214271425,67.5125,0.49037613114832573,6.575482334070313,0.0010615505929709077,0.024139474891126157,3.7525684246359074e-05,1.509306832107843,0.0020735926669081285,0.8322019901210866,0.00034128697002487526,0.329792852295552,0.0002923764565568315,0.9830063943331243,6.566385145076936e-05,0.5028430585394238,0.00032132774807491543,6.336658764452635,0.010122288093482628,16.0,0.0
B,24,0.56,0.37,0.46,0.9981199726014568,0.000515772171258502,0.9975669458391133,0.9976862389324406,-6.6762560621562615e-06,0.998081912240127,108.08269729614258,0.033894913612484444,54.27917556762695,0.02650320521477678,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.0,0.0,131.0,0.0,201.0,0.0,67.0,0.0,6.573904552553303,0.0008457001539431126,0.02407617724966258,4.050388498929836e-05,1.515091911764706,0.0027894736882186073,0.8322720826149747,0.0002763932452339908,0.3302094383237678,0.00025699866584494833,0.9828431510499339,3.489038474877839e-05,0.5022004140129038,0.00018196047308912994,6.3706866685364165,0.0035293226103141305,16.0,0.0
B,25,0.56,0.38,0.46,0.9983940081940087,0.000382045801911774,0.9981663368195566,0.9982869341305528,-1.680345181047829e-05,0.9983545629902314,107.94118270874023,0.05832171996126837,53.92647800445557,0.04394301809631136,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.0,0.0,131.0,0.0,200.0,0.0,67.0,0.0,6.573406592026181,0.0012425529541838134,0.02373549819458276,5.437564404689212e-05,1.5011894914215687,0.001708774009835827,0.8329069227720088,0.0002117586509699498,0.32721000560894775,0.00023451739575200872,0.9828005068501516,4.28578301643499e-05,0.4995912503607315,0.0001509728927172617,6.351760192237784,0.0048229949340004435,15.15,0.3570714214271425
B,26,0.56,0.38,0.47,0.9983053742004442,0.0004607575693016159,0.9977504641339279,0.998468713330773,-2.8539870574522616e-05,0.9982564803864735,108.03383712768554,0.03396104447352292,53.98719158172607,0.03187121858822032,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.0,0.0,131.0,0.0,199.8,0.4,67.0,0.0,6.577992204719327,0.0006185563735126389,0.02374806988518685,5.564177047934598e-05,1.5021155024509805,0.002059292494988287,0.8326005398697361,0.00023464374959880163,0.3273816494287363,0.0002331121099416318,0.9828230538674003,1.9983938135319803e-05,0.4997247991379237,0.00015861769763987084,6.3669876092810185,0.0020084481088662688,15.0,0.0
B,27,0.57,0.38,0.47,0.9984566483237414,0.00036208750094888554,0.9982287930320292,0.9984089936212117,-1.201865045195197e-05,0.9984172878770378,108.27245712280273,0.06936364810146335,54.2656005859375,0.057177493334530066,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.8,0.3674234614174767,131.0,0.0,200.15,0.3570714214271425,67.0,0.0,6.577409003238193,0.001223167042441845,0.02369180868845433,5.895911413424836e-05,1.5193007046568627,0.0019511294051022,0.8318282487498732,0.00016226370584563078,0.32719448717626615,0.0002512688191649902,0.9828167065373531,3.569521861153391e-05,0.5011947520841065,0.00022979559286664136,6.38958710323001,0.006358642635804185,15.55,0.49749371855331004
B,28,0.57,0.39,0.47,0.9982836603310808,0.0004886994783349226,0.9976577395024805,0.9976602814676845,-3.0342962858288823e-05,0.9982548982045935,108.6118179321289,0.057606634268652625,54.5369068145752,0.04516169612598211,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,91.0,0.0,132.0,0.0,201.125,0.3112474899497183,68.0,0.0,6.592475416483181,0.001406775395199088,0.02354131347965449,6.880988313215971e-05,1.5529028799019606,0.0024622924655532843,0.8308550069091643,0.00024058519904411035,0.326769110549807,0.00022454828711417473,0.982604559202807,2.807975438382608e-05,0.5021267449126579,0.00016120921594782255,6.372393362253233,0.004959868550815541,16.0,0.0
B,29,0.59,0.39,0.48,0.9982024995107759,0.0004876742609168143,0.9976588634993819,0.9982208521821805,-2.0212334937180173e-05,0.9981547139012592,108.63645095825196,0.04111165019529712,54.53213539123535,0.04527690497355745,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,91.0,0.0,132.0,0.0,201.0,0.0,68.0,0.0,6.591610639189116,0.0009401263571112758,0.023560952953994276,5.396864235088564e-05,1.534789368872549,0.0029863367585238137,0.8311816972232953,0.000271033535742068,0.3265698336211898,0.00022833939325607854,0.9828059513428368,3.273002995687966e-05,0.5019689733894964,0.0002589295172537819,6.360540893318918,0.005221010552324477,16.0,0.0
B,30,0.6,0.4,0.48,0.9982693342149848,0.0005257299078828718,0.9975880020594641,0.9976617352432614,-3.3701025740546536e-05,0.9982397798251347,108.33753814697266,0.038678828340416214,54.345269775390626,0.022345050961668896,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,90.15,0.3570714214271425,131.2,0.4,200.0,0.0,67.2,0.4,6.590421429929347,0.0008994629759436492,0.0235871386481449,5.7942045792335244e-05,1.5413396139705884,0.0025818785397485446,0.8320274575778702,0.00020634170247361053,0.32676326139547734,0.00028218067002618876,0.9826106375841993,3.8837982328215374e-05,0.501629180096192,0.0001287227360935285,6.380737628860582,0.0014596807556160603,16.0,0.0
B,31,0.61,0.41,0.49,0.9981321576572271,0.0005586234406317906,0.9973662897906096,0.9974598313340689,-2.8354827758969607e-05,0.9981006967093161,107.6947120666504,0.043893356146802516,56.06144199371338,0.03771929436414055,58.95,0.21794494717703367,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.7,0.45825756949558405,204.0,0.0,69.7,0.45825756949558394,6.518085666171535,0.0011164844692635604,0.02624003356322646,7.244441199395286e-05,1.5753615196078432,0.0028997008596287504,0.8337416943600516,0.0004016278385410311,0.35576062466909864,0.00021204691500344624,0.9832355420682619,4.0512772320508424e-05,0.5205588735174511,0.00019744991304030754,6.179316220264407,0.006700979209077343,17.0,0.0
B,32,0.62,0.42,0.5,0.9980062872267854,0.000618454482871077,0.9971312880947409,0.9973718386260186,-1.4286328930688487e-05,0.9979705171169577,107.92178497314453,0.09798419852882267,56.32624263763428,0.08102998521804516,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.7,0.45825756949558394,132.85,0.3570714214271425,205.35,0.47696960070847283,69.85,0.3570714214271425,6.518915376744884,0.0013721619951413344,0.026393659226596356,7.430023155541393e-05,1.577689950980392,0.0030144684654142585,0.8336792361270492,0.0003069952418971743,0.3554499000307487,0.0002705146119634878,0.9833643645523239,5.920938632402135e-05,0.5219170233283873,0.0002979682076147643,6.137146227759056,0.012284515562054567,17.0,0.0
B,33,0.63,0.43,0.5,0.9983119837425087,0.0004454562515508549,0.9975805486573471,0.9975805486573471,-2.5710362657700134e-05,0.9982868105537371,107.55169372558593,0.028892629143210787,56.179488563537596,0.028410558390729562,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,131.0,0.0,205.0,0.0,68.0,0.0,6.516392094678568,0.0009974931344884212,0.026307029742747547,6.676024083045376e-05,1.5867700674019605,0.0021671081748375664,0.8332713714497139,0.0003257215071819062,0.35601502165508064,0.0002541883475309889,0.9831780527516365,2.4559320050785285e-05,0.5223486900798919,0.00016859981735083666,6.163467165063895,0.0021730205903150806,17.0,0.0
B,34,0.64,0.43,0.5,0.997650630097815,0.0007046987879546821,0.9970033616311578,0.9970331698591899,-5.268862015136857e-05,0.9976050535276947,107.4621955871582,0.1147720267509362,56.22365436553955,0.12444211425128665,58.9,0.3,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,130.6,0.4898979485566356,205.35,0.8077747210701756,67.6,0.4898979485566356,6.514406404389538,0.00116145274908082,0.026248631929047406,8.142049322050121e-05,1.5833126531862747,0.0023855400771916843,0.8334928673097812,0.00028472912819313997,0.35645516589958615,0.00024157146261531945,0.9832362372959113,7.925858972779101e-05,0.5231941024054729,0.0006111858752219577,6.152922185359591,0.01321389899387347,17.0,0.0
B,35,0.64,0.44,0.51,0.9979595122603369,0.0005012558551085999,0.9976125713215064,0.9977548305284423,-1.418726950921866e-05,0.9979112015758957,107.24116821289063,0.0406182836060749,56.149719619750975,0.040370186071715566,58.9,0.3,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,129.55,0.49749371855331,205.975,0.10897247358851685,66.55,0.4974937185533099,6.507265348915544,0.0012951014866291349,0.026316745625808834,6.538816159166262e-05,1.5696959252450982,0.002863726652302037,0.834908645012111,0.0005029012402592512,0.35692189559143217,0.0002982378418636625,0.9833425922696172,3.6083702526622454e-05,0.5235835768722356,0.00022763268534955962,6.122588473285871,0.005892215141798851,17.0,0.0
B,36,0.65,0.44,0.51,0.9984132675975633,0.0003711168274959251,0.9982082205647712,0.9983478839960459,-9.883331322247151e-06,0.998373232102776,107.09387893676758,0.03561616038771786,56.058220863342285,0.03366816920251637,58.95,0.21794494717703367,255.0,0.0,61.0,0.0,63.0,0.0,84.575,0.48153400710645555,129.0,0.0,205.95,0.2179449471770337,66.0,0.0,6.503128979178783,0.0008525721492729943,0.026291835797019304,6.970444709100037e-05,1.5676348039215688,0.0010982141862902806,0.8347883249798491,0.0001894869111787897,0.35731431155154436,0.00022473612271179606,0.9833073581967865,2.4563124346663935e-05,0.523449306505647,0.0001656929447389482,6.126350644859754,0.003351577302754108,17.0,0.0
B,37,0.66,0.44,0.52,0.9982867342907357,0.00040731743337895325,0.9980830350457437,0.9980830350457437,-1.5977128774477152e-05,0.9982470088574391,107.10905380249024,0.06554890728991583,56.113604354858396,0.0656926586994367,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,84.0,0.0,129.0,0.0,206.0,0.0,66.0,0.0,6.499619850840799,0.0010558394056965478,0.026364497444592416,5.288238223650625e-05,1.5500176164215689,0.0021862921714488315,0.8347774489577843,0.00028134709303792257,0.35718474044250326,0.00022898958550100052,0.9835305659792887,3.749352642420085e-05,0.5238920952553223,0.00031618813489015483,6.088721515985211,0.00647355650554582,17.0,0.0
B,38,0.66,0.45,0.52,0.997623874043738,0.0007794539111159742,0.9968266755325954,0.9977522308147979,-2.068222817891665e-06,0.9975579666035188,106.68223495483399,0.07155518201873987,55.805149459838866,0.07816992725083899,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,84.0,0.0,128.0,0.0,204.675,0.6759252917297887,65.0,0.0,6.494617122114953,0.0013631410578532753,0.02635102397762239,6.624249013290352e-05,1.5392080269607842,0.0035981218993235975,0.8360147454807463,0.00025906533182756087,0.3576532902187359,0.00025461459817026756,0.983461657056492,8.0906257296892e-05,0.523096684147388,0.0003972500051503571,6.112533431823765,0.014356623257510404,17.0,0.0
