filename,set,record_id,frame_idx,time_s,mean,std,min,max,p10,p25,p50,p75,p90,iqr,entropy,energy,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_corr,speckle_contrast,ps_centroid,grain_halfmax_r,force_p1_N,force_p2_N,force_p3_N
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_05.png,B,31,5,10.0,107.66421508789062,56.0412483215332,59.0,255.0,61.0,63.0,85.0,132.0,204.0,69.0,6.519001805272359,0.02616863837465644,1.572640931372549,0.8335914083934693,0.3559309278475734,0.9832502637413999,0.5205188026103563,6.180965223993113,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_06.png,B,31,6,12.0,107.6737060546875,56.031166076660156,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.517048682128642,0.0262792338617146,1.573575367647059,0.8336701313381527,0.35560566740784966,0.983235240724535,0.5203792841327612,6.183421031953285,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_07.png,B,31,7,14.0,107.64862060546875,56.03464126586914,59.0,255.0,61.0,63.0,85.0,132.0,204.0,69.0,6.51820590644045,0.02616848051548004,1.5745251225490198,0.8334621322786895,0.3559137487422651,0.9832300310824954,0.5205328312680856,6.183900171400947,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_08.png,B,31,8,16.0,107.79376220703125,56.13384246826172,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.518402288621432,0.026251486502587795,1.5751991421568627,0.8342673911810453,0.3557929977344798,0.9832804483246543,0.5207522338857532,6.1677301419866195,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_09.png,B,31,9,18.0,107.77162170410156,56.132904052734375,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.518230046266691,0.0262230453081429,1.577374387254902,0.8340407749131304,0.35578811181542686,0.9832588525127418,0.5208505093006089,6.1690472066503785,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_10.png,B,31,10,20.0,107.74067687988281,56.09616470336914,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.517458702424273,0.02628177823498845,1.5745710784313725,0.8339341062239136,0.35543614979914984,0.9832654100570616,0.5206591078493847,6.173106227336395,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_11.png,B,31,11,22.0,107.70320129394531,56.06182098388672,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.5175177977751435,0.026282773353159428,1.5751378676470587,0.8341995249074861,0.35572543297075804,0.9832420084095463,0.5205213987175866,6.17783956670175,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_12.png,B,31,12,24.0,107.76591491699219,56.121612548828125,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.517157815025006,0.02632081974297762,1.575428921568628,0.8342714083868192,0.3559086444304068,0.983273049808156,0.5207733130837877,6.169805142187244,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_13.png,B,31,13,26.0,107.72892761230469,56.1132926940918,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.518448399563164,0.0261952206492424,1.5741268382352942,0.8339625677445156,0.3557616884032563,0.9832798781974822,0.5208748841911063,6.171450264154782,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_14.png,B,31,14,28.0,107.68623352050781,56.08740997314453,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.518594090041196,0.02621089620515704,1.5748927696078436,0.8341814093235318,0.3561401890400006,0.983253883238197,0.5208410410460006,6.175771011798873,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_15.png,B,31,15,30.0,107.66276550292969,56.049739837646484,59.0,255.0,61.0,63.0,85.0,132.0,204.0,69.0,6.516672839717797,0.026354105677455664,1.574188112745098,0.8340504141728888,0.35573815244341483,0.9832424666050582,0.5206046823692334,6.178784545864366,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_16.png,B,31,16,32.0,107.68504333496094,56.02516555786133,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.517181777542721,0.026306271087378263,1.574831495098039,0.8330170410988652,0.35561782334937325,0.9832181395156507,0.5202687747786022,6.185408453015018,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_17.png,B,31,17,34.0,107.64358520507812,56.02665328979492,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.519670382035759,0.026139036286622286,1.5742953431372553,0.8331877426505436,0.35628972833397526,0.9832233794254777,0.5204829733518698,6.186724335959057,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_18.png,B,31,18,36.0,107.68206787109375,56.02837371826172,58.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.520480712459386,0.026130167301744223,1.5833333333333335,0.8330749014167793,0.35575925925371205,0.9831283868183174,0.5203129437051004,6.191284708742326,17.0,0.61,0.41,0.49
FRS_setB_posA_061_posB_041_posC_049_record_031_frame_19.png,B,31,19,38.0,107.69834899902344,56.01914596557617,59.0,255.0,61.0,63.0,85.0,133.0,204.0,70.0,6.520079736871838,0.026219342835247517,1.5834405637254905,0.833288595137087,0.35544410731322895,0.9831274136605691,0.5201486047486541,6.191619741028669,17.0,0.61,0.41,0.49
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_00.png,B,32,0,0.0,107.85008239746094,56.252037048339844,59.0,255.0,61.0,63.0,86.0,133.0,205.0,70.0,6.518039727887497,0.02645134972408414,1.5831495098039214,0.833837202554229,0.3555062850919272,0.9832624067706036,0.5215762083614657,6.150449408302884,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_01.png,B,32,1,2.0,107.85911560058594,56.28110122680664,59.0,255.0,61.0,63.0,85.0,133.0,205.0,70.0,6.519800643773036,0.026349507737904787,1.5792126225490197,0.8335176714342554,0.3554246247621983,0.9833187179263154,0.5218019906191441,6.146148776793793,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_02.png,B,32,2,4.0,107.83769226074219,56.27278518676758,59.0,255.0,61.0,63.0,85.0,133.0,205.0,70.0,6.518585018388137,0.02633392997086048,1.5731158088235295,0.8343384086555273,0.3556199505881711,0.9833762947982903,0.5218285370082322,6.142546110692405,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_03.png,B,32,3,6.0,107.85812377929688,56.27700424194336,59.0,255.0,61.0,63.0,86.0,132.0,205.0,69.0,6.517358268402525,0.026400471571832895,1.5721047794117646,0.8339821656815352,0.3556934802322933,0.9833904933667594,0.521768803962313,6.141254441852941,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_04.png,B,32,4,8.0,107.91934204101562,56.33465576171875,59.0,255.0,61.0,63.0,85.0,133.0,205.0,70.0,6.518655831824051,0.026395900640636683,1.5740502450980391,0.8339416374704365,0.35547045894210255,0.9834082964981193,0.522007035034626,6.134824855335669,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_05.png,B,32,5,10.0,108.00006103515625,56.39674377441406,59.0,255.0,61.0,63.0,86.0,133.0,206.0,70.0,6.520270456848795,0.026332123205065727,1.5736366421568633,0.8337402042856206,0.3553996992258733,0.983451332933735,0.5221917768736746,6.127057548177932,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_06.png,B,32,6,12.0,108.0185546875,56.428565979003906,59.0,255.0,61.0,63.0,86.0,133.0,206.0,70.0,6.5202089105843655,0.02632588893175125,1.576363357843137,0.8339224834122142,0.3554475457267957,0.9834370020175448,0.5223969728372356,6.121923451770526,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_07.png,B,32,7,14.0,107.99922180175781,56.415897369384766,59.0,255.0,61.0,63.0,86.0,133.0,206.0,70.0,6.519752401839777,0.026349742896854877,1.5770833333333334,0.8334412071853101,0.35606818668877294,0.9834268111400012,0.5223731840673875,6.123800537596134,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_08.png,B,32,8,16.0,108.01948547363281,56.407405853271484,59.0,255.0,61.0,63.0,86.0,133.0,206.0,70.0,6.520365519013626,0.026367389131337404,1.5783088235294116,0.833557459482797,0.35572145515620596,0.9834092999700986,0.5221965796813559,6.125168905421723,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_09.png,B,32,9,18.0,108.03079223632812,56.39629364013672,59.0,255.0,61.0,63.0,86.0,133.0,206.0,70.0,6.52020594824592,0.02640597801655531,1.5793658088235296,0.8337193851165837,0.35521561667541507,0.9833883187230931,0.5220390637954749,6.124964373568396,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_10.png,B,32,10,20.0,107.84713745117188,56.287376403808594,59.0,255.0,61.0,63.0,86.0,133.0,205.0,70.0,6.518481665741219,0.02631305018439889,1.5785386029411768,0.8336177747524154,0.3560598495062199,0.9833297350683398,0.521918130922041,6.145054302322612,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_11.png,B,32,11,22.0,107.84286499023438,56.26539993286133,59.0,255.0,61.0,63.0,85.0,133.0,205.0,70.0,6.518756077087902,0.026303370483219624,1.5815870098039215,0.833549052640292,0.35537034184044825,0.9832873003478751,0.5217350256593783,6.147700320473355,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_12.png,B,32,12,24.0,107.81880187988281,56.217411041259766,59.0,255.0,61.0,63.0,86.0,132.0,205.0,69.0,6.515802367994494,0.026604306884109974,1.5784466911764707,0.8336590060362701,0.35509199150873827,0.9832959907824802,0.5214063786749282,6.153733285944661,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_13.png,B,32,13,26.0,107.80044555664062,56.21564483642578,59.0,255.0,61.0,63.0,85.0,132.0,205.0,69.0,6.518514153552708,0.026419629342854023,1.5806066176470588,0.833963993718879,0.35528510480148007,0.9832708428404926,0.521478780037958,6.152448147886617,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_14.png,B,32,14,28.0,107.80894470214844,56.24578857421875,59.0,255.0,61.0,63.0,85.0,133.0,205.0,70.0,6.518109147064482,0.026373622473329306,1.5806219362745102,0.8335693423443089,0.3555749703459475,0.9832839148067809,0.5217172724360909,6.149700126595276,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_15.png,B,32,15,30.0,107.87783813476562,56.27549743652344,59.0,255.0,61.0,63.0,86.0,133.0,205.0,70.0,6.517887416993544,0.02647361345589161,1.5750306372549019,0.8338505649456183,0.3552396072123827,0.9833628971418517,0.5216594845571632,6.144716260283042,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_16.png,B,32,16,32.0,107.90119934082031,56.30515670776367,59.0,255.0,61.0,63.0,86.0,133.0,205.0,70.0,6.517734541674201,0.026447651907801628,1.5760263480392156,0.8335436817966281,0.35528145461448374,0.9833673221676754,0.5218214167380644,6.141288700775218,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_17.png,B,32,17,34.0,107.9111328125,56.300880432128906,59.0,255.0,61.0,63.0,86.0,133.0,205.0,70.0,6.517463338869639,0.026497676968574524,1.5761335784313724,0.8338272313996823,0.35509819182171704,0.9833650199216555,0.5217337541062929,6.140109594925818,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_18.png,B,32,18,36.0,108.12034606933594,56.47515869140625,59.0,255.0,61.0,63.0,86.0,133.0,206.0,70.0,6.5208477960525,0.026428711600601673,1.5787990196078434,0.8330509161101083,0.3551887278492945,0.9834434030285295,0.5223360888540726,6.114051002032913,17.0,0.62,0.42,0.5
FRS_setB_posA_062_posB_042_posC_050_record_032_frame_19.png,B,32,19,38.0,108.11451721191406,56.47404861450195,59.0,255.0,61.0,63.0,86.0,133.0,206.0,70.0,6.52146830305927,0.026299269404262304,1.581617647058824,0.8329553335182713,0.3552404580245073,0.9834118907962323,0.5223539823408477,6.115984404429193,17.0,0.62,0.42,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_00.png,B,33,0,0.0,107.59323120117188,56.224700927734375,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.516976815834907,0.0263019734993577,1.5899509803921568,0.8334384811791207,0.35624511046818413,0.9831695997325014,0.5225672684056493,6.161991772505573,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_01.png,B,33,1,2.0,107.59042358398438,56.20778274536133,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.517312390934789,0.02629565028473735,1.5887254901960786,0.8331788270309891,0.3560903988359572,0.9831774895531143,0.5224236588443709,6.163054634426678,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_02.png,B,33,2,4.0,107.59394836425781,56.21125030517578,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.5166175683040475,0.026293902657926083,1.5887867647058824,0.8327880577673281,0.35587923012187933,0.9831768042660146,0.5224387724379521,6.160260925901184,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_03.png,B,33,3,6.0,107.61894226074219,56.22380065917969,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.517584569106656,0.026300557423382998,1.585922181372549,0.8329239776383577,0.3558077162590555,0.9832177431921089,0.5224340574074643,6.158558871281631,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_04.png,B,33,4,8.0,107.55960083007812,56.186302185058594,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.5173852721207775,0.026278114411979914,1.585891544117647,0.8331114326738633,0.3562433991491292,0.9831890084869543,0.5223736584316707,6.16124891600712,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_05.png,B,33,5,10.0,107.52597045898438,56.141693115234375,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.5154668880717965,0.026332009583711624,1.5906096813725492,0.83289576759418,0.35561979403570687,0.9831180636811252,0.5221221708168542,6.1655071156768075,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_06.png,B,33,6,12.0,107.54965209960938,56.15880584716797,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.516894360819235,0.0263149319216609,1.587515318627451,0.8330230172007681,0.35578665189665365,0.9831587793473769,0.5221663180756251,6.162990403370935,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_07.png,B,33,7,14.0,107.54209899902344,56.14506149291992,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.515362957362768,0.02638524118810892,1.5857536764705882,0.8334289144975963,0.3556097674409182,0.9831727331745499,0.5220751874429124,6.162873105997905,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_08.png,B,33,8,16.0,107.51052856445312,56.148536682128906,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.517066525112131,0.026215771213173866,1.5849111519607844,0.8331218457462838,0.3562843858794386,0.9831800613500787,0.522260818841264,6.164176189663588,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_09.png,B,33,9,18.0,107.52780151367188,56.15256881713867,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.516257928183111,0.026352505665272474,1.588327205882353,0.8332057845688257,0.3560869910127473,0.9831484872415572,0.522214422936923,6.163611140876909,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_10.png,B,33,10,20.0,107.53343200683594,56.147247314453125,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.516025682023393,0.026365241035819054,1.5869791666666666,0.8331877623942205,0.35585566286516934,0.9831623246033332,0.5221375926222024,6.165015432219811,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_11.png,B,33,11,22.0,107.53143310546875,56.13814926147461,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.515281388723651,0.02638122159987688,1.5855392156862749,0.8330050613966817,0.35574783093047313,0.9831725465186404,0.5220626903243518,6.167332594375992,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_12.png,B,33,12,24.0,107.51531982421875,56.16083908081055,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.516719550098423,0.026257920544594526,1.5853860294117645,0.8334691356673316,0.3564659873773946,0.9831829494060661,0.5223519696786441,6.165702492446576,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_13.png,B,33,13,26.0,107.52330017089844,56.1663703918457,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.515567500976973,0.02629445632919669,1.5861060049019609,0.8330182662428455,0.3558866815546401,0.983177717527608,0.5223646437802214,6.16656118110523,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_14.png,B,33,14,28.0,107.54774475097656,56.18128204345703,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.517386951123005,0.026204118970781565,1.5869025735294122,0.8335632555353107,0.35601470667014645,0.9831806001946882,0.5223845667200415,6.165452585381941,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_15.png,B,33,15,30.0,107.57504272460938,56.191402435302734,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.515638246161723,0.02637753263115883,1.5905177696078434,0.8330954806311739,0.35573922963955995,0.9831450667347719,0.5223460852267698,6.165320086571122,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_16.png,B,33,16,32.0,107.567626953125,56.215328216552734,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.515620199043773,0.026332428213208914,1.5872702205882354,0.8339306069905913,0.3564619157896796,0.9831916475695041,0.522604521535548,6.162358049098949,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_17.png,B,33,17,34.0,107.547119140625,56.19910430908203,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.5183166685183025,0.026130104903131723,1.5839001225490195,0.8334846577775583,0.35606024180401685,0.983205031084787,0.5225533213548701,6.163808244363487,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_18.png,B,33,18,36.0,107.5477294921875,56.19643783569336,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.516333746749827,0.026311523281037807,1.5835937500000001,0.8334961036076151,0.3561821175743805,0.9832125214443416,0.5225255623808875,6.162493297523738,17.0,0.63,0.43,0.5
FRS_setB_posA_063_posB_043_posC_050_record_033_frame_19.png,B,33,19,38.0,107.53292846679688,56.19310760498047,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.514026684302102,0.026415389496833086,1.5828125000000002,0.8340609928536353,0.35623261379648186,0.9832218799236083,0.5225665143336145,6.161026262482708,17.0,0.63,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_00.png,B,34,0,0.0,107.282470703125,56.00301742553711,59.0,255.0,61.0,63.0,85.0,130.0,204.0,67.0,6.513275586579307,0.026332829613238573,1.581387867647059,0.8334448404545669,0.35633051661647963,0.9831228159394714,0.5220146129977719,6.175307763215047,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_01.png,B,34,1,2.0,107.25550842285156,56.0135498046875,59.0,255.0,61.0,63.0,85.0,130.0,204.0,67.0,6.51555973618106,0.02613224647939205,1.5819393382352944,0.8333073505222044,0.35689664818152833,0.9831223673784091,0.5222440378899261,6.172530339581185,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_02.png,B,34,2,4.0,107.27230834960938,56.01468276977539,59.0,255.0,61.0,63.0,85.0,130.0,204.0,67.0,6.5146661635000696,0.02619102969765663,1.582169117647059,0.8336086667044316,0.3566891202444461,0.9831219521602185,0.5221728107800044,6.173260445814102,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_03.png,B,34,3,6.0,107.27566528320312,56.029571533203125,59.0,255.0,61.0,63.0,85.0,130.0,204.0,67.0,6.514649164166409,0.026172258891165257,1.5861979166666667,0.8331630925481243,0.3566778276377369,0.9830872893088003,0.5222952603956075,6.171652086120349,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_04.png,B,34,4,8.0,107.32237243652344,56.05217742919922,59.0,255.0,61.0,63.0,85.0,130.0,204.5,67.0,6.5152884762271,0.026199225801974535,1.5843290441176474,0.833167610234889,0.35627993399234276,0.9831229364037188,0.5222785907230214,6.1712357372380175,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_05.png,B,34,5,10.0,107.41316223144531,56.20008850097656,58.0,255.0,61.0,63.0,85.0,130.0,205.0,67.0,6.513802154536096,0.02623302210122347,1.5875612745098042,0.833175537199074,0.35617516233056407,0.9831709166589481,0.5232141697856412,6.163971044097729,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_06.png,B,34,6,12.0,107.45199584960938,56.225154876708984,59.0,255.0,61.0,63.0,85.0,130.0,205.0,67.0,6.512185575235454,0.02636774815618992,1.5836397058823528,0.8332387666165673,0.35627436514450567,0.9832274580813407,0.5232583576707278,6.158022573707515,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_07.png,B,34,7,14.0,107.48184204101562,56.244789123535156,59.0,255.0,61.0,63.0,85.0,130.0,206.0,67.0,6.51213180610443,0.026405762881040573,1.58203125,0.833675815583306,0.3560511769947966,0.9832587505846638,0.5232957312182214,6.154871488135177,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_08.png,B,34,8,16.0,107.48793029785156,56.276756286621094,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.513747758514407,0.0262351525016129,1.5853400735294116,0.8334020876932706,0.35634660109616195,0.9832435933437909,0.523563493414343,6.152148682755779,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_09.png,B,34,9,18.0,107.5184326171875,56.32095718383789,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.514981880101877,0.026186374947428703,1.5848192401960786,0.8336132584257407,0.35664148390209954,0.9832734025170824,0.5238260623121668,6.145818571997612,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_10.png,B,34,10,20.0,107.56309509277344,56.33876037597656,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.513673233432314,0.02628809818997979,1.5854013480392157,0.833106727751402,0.35638812526196634,0.9832799645374777,0.5237740725792961,6.144663059070511,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_11.png,B,34,11,22.0,107.59407043457031,56.361392974853516,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.514263742259597,0.026302159763872623,1.5877757352941175,0.8332634310322853,0.35644256902325017,0.9832703160878917,0.5238336345786571,6.139222316037662,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_12.png,B,34,12,24.0,107.62646484375,56.368587493896484,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.513818234168195,0.026374330278486013,1.5815716911764706,0.833194301153782,0.35619050328191365,0.9833439398258467,0.5237428134031047,6.137691528463002,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_13.png,B,34,13,26.0,107.5855712890625,56.362831115722656,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.516282149926504,0.026117166504263878,1.581127450980392,0.8336293211305907,0.35668772503254886,0.9833406661843752,0.5238883842916597,6.139069881310871,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_14.png,B,34,14,28.0,107.53793334960938,56.30575942993164,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.514586118732154,0.026232564356178045,1.5800551470588236,0.8339573722542302,0.3568422626846945,0.9833193004047532,0.523589748064799,6.143887508004891,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_15.png,B,34,15,30.0,107.50602722167969,56.27797317504883,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.5143151692619625,0.026257323566824198,1.5793658088235294,0.8340524498429717,0.35668587587084893,0.9833157881746034,0.5234866791142969,6.143851707973467,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_16.png,B,34,16,32.0,107.49900817871094,56.23912048339844,59.0,255.0,61.0,63.0,85.0,131.0,205.0,68.0,6.51351964604606,0.026352081447839737,1.581265318627451,0.8335992673873555,0.35624250939830077,0.9832791753310696,0.523159435944782,6.1474887910441955,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_17.png,B,34,17,34.0,107.50213623046875,56.256046295166016,59.0,255.0,61.0,63.0,85.0,131.0,205.5,68.0,6.514901577317379,0.02621757658198476,1.5813112745098041,0.8338920699105699,0.3564613624846393,0.9832870870664393,0.5233016595554977,6.144687549892875,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_18.png,B,34,18,36.0,107.51626586914062,56.2802619934082,58.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.516316878278401,0.026199732441455126,1.5834405637254902,0.8338471804562366,0.3566422839959605,0.9832762155794307,0.5234581162064081,6.14096977942368,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_043_posC_050_record_034_frame_19.png,B,34,19,38.0,107.55165100097656,56.30160903930664,59.0,255.0,61.0,63.0,85.0,131.0,206.0,68.0,6.516163037222008,0.02617595437914133,1.5855238970588235,0.8335181992940222,0.35615726481693766,0.983260810349893,0.5234843771835256,6.138092853308141,17.0,0.64,0.43,0.5
FRS_setB_posA_064_posB_044_posC_051_record_035_frame_00.png,B,35,0,0.0,107.29678344726562,56.21771240234375,59.0,255.0,61.0,63.0,85.0,129.0,206.0,66.0,6.507036114111592,0.026311267632991076,1.5660232843137256,0.8353592191932727,0.35661026962892034,0.9834210592302538,0.5239459245297245,6.107929640878591,17.0,0.64,0.44,0.51
FRS_setB_posA_064_posB_044_posC_051_record_035_frame_01.png,B,35,1,2.0,107.26283264160156,56.20999526977539,58.0,255.0,61.0,63.0,85.0,129.0,206.0,66.0,6.506401072495993,0.026278653647750616,1.5685355392156863,0.8352279112152793,0.3572173643528728,0.9833828302212835,0.5240398177585885,6.111331181049407,17.0,0.64,0.44,0.51
FRS_setB_posA_064_posB_044_posC_051_record_035_frame_02.png,B,35,2,4.0,107.26751708984375,56.18273162841797,59.0,255.0,61.0,63.0,85.0,130.0,206.0,67.0,6.509546578186765,0.026250668801367283,1.570986519607843,0.8345402242366944,0.35732211774168293,0.9833524334027198,0.5237627676359903,6.124278826018132,17.0,0.64,0.44,0.51
